x_m,heat_flux_W_m2,heat_flux_conv_W_m2,heat_flux_rad_W_m2,T_wg_K,T_wl_K,T_c_K,h_g_W_m2K,T_aw_K,P_c_Pa,u_c_ms,rho_c_kgm3
0.11858749591973246,11752923.562538365,10671204.663350172,1081718.899188193,790.3573157418185,736.4581969266571,421.23361606703656,4356.8445100740955,3239.653965800301,4193660.979950609,20.52734781604475,660.5191456385418
0.1194226191304348,12009293.941304995,10928138.768045273,1081155.1732597216,793.3193714916126,738.261367617507,420.55013839993757,4467.23430549014,3239.606720828721,4195708.564503331,20.678867199347568,661.5205644178692
0.12025774234113713,12279445.588126324,11198905.945105296,1080539.6430210283,796.4428282380845,740.1643964050103,419.8597624908207,4583.868958816271,3239.554977761067,4197800.921041779,20.832231197367346,662.5265799421093
0.12109286555183947,12561442.565769825,11481569.293016491,1079873.2727533341,799.6981773228512,742.1463527812117,419.16228063764373,4705.9457627125485,3239.498776809237,4199939.263871503,20.98746643196256,663.5373732982004
0.12192798876254182,12854451.012983074,11775296.433587885,1079154.5793951894,803.0711954371056,744.1969739448045,418.45750544182386,4833.137861009339,3239.437955960002,4202124.84691679,21.144601207267037,664.5530909155912
0.12276311197324416,13159055.573762797,12080677.24986392,1078378.3238988763,806.5669880222324,746.318805878027,417.7452430886192,4965.739960458059,3239.372037433147,4204358.96525645,21.303664313925033,665.5738834347125
0.1235982351839465,13475880.04323738,12398341.42842291,1077538.6148144708,810.1909414087015,748.514507284785,417.02529310018014,5104.068474184659,3239.300482381986,4206642.95673005,21.464685036770426,666.5999058584939
0.12443335839464884,13805590.49407416,12728961.685322944,1076628.8087512155,813.948740454412,750.7868541143355,416.29744808189866,5248.463470749014,3239.2226813448456,4208978.203618422,21.6276931627201,667.6313177041334
0.12526848160535117,14148898.68298519,13073257.290610794,1075641.392374397,817.8463871533861,753.1387439204414,415.5614934629756,5399.290828764311,3239.1379428821515,4211366.134402506,21.792718988939512,668.668283153607
0.1261036048160535,14506565.762317047,13431997.920520836,1074567.8417962093,821.890220176912,755.5731999241057,414.81720723252056,5556.9446215879225,3239.045479982719,4213808.225604848,21.959793331354373,669.7109712009957
0.12693872802675588,14879406.322910395,13806007.868807722,1073398.4541026717,826.0869352653696,758.0933746017389,414.0643596730071,5721.849759710958,3238.9443937081687,4216306.003718352,22.128947533606354,670.7595557940957
0.1277738512374582,15268292.795086991,14196170.650803959,1072122.1442830327,830.4436063260029,760.7025525582105,413.30271309355834,5894.464921949416,3238.8336533922266,4218861.047227177,22.300213476580648,671.8142159670247
0.12860897444816055,15674159.363366775,14603433.167012386,1070726.1963543894,834.9678153309728,763.4041328199136,412.5320216092849,6075.2857228521625,3238.7120725074924,4221474.988724914,22.473623590629693,672.8751359009469
0.1294440976588629,16098010.44279995,15028814.471014857,1069195.9717850932,839.6672620072543,766.2017031343078,411.7520307661627,6264.848660220938,3238.578279034894,4224149.517135848,22.649210861364168,673.942505188029
0.13027922086956523,16540921.63563484,15473407.110391688,1067514.525243151,844.5503758265966,769.0989326047361,410.96247741113433,6463.73467012448,3238.430678789852,4226886.3800448235,22.827008847250944,675.0165187509215
0.13111434408026756,17004048.766443763,15938386.613737352,1065662.1527064114,849.6259582933371,772.0996343212383,410.1630894367685,6672.573903813671,3238.267409627111,4229687.386142225,23.007051692135548,676.0973769291357
0.1319494672909699,17488633.685492057,16425017.873588243,1063615.8119038143,854.9032913379646,775.2077404676518,409.35358559427743,6892.0506424721425,3238.0862836928604,4232554.40779066,23.18937414153787,677.1852854673198
0.13278459050167224,17996011.20160017,16934662.811229438,1061348.3903707336,860.392150620843,778.427287845698,408.53367535464804,7122.908846676768,3237.884713807356,4235489.383720406,23.374011561816452,678.2804554365179
0.1336197137123746,18527616.375101596,17468788.60847009,1058827.7666315073,866.1028119115583,781.762395352921,407.70305883863006,7365.958327533364,3237.6596184676246,4238494.321861091,23.560999963159972,679.3831030644149
0.13445483692307694,19084993.06685133,18028977.474420793,1056015.5924305345,872.0459451489078,785.2172502543986,406.8614267994824,7622.081698409342,3237.407297570947,4241571.302317576,23.750376025685316,680.4934495000535
0.13528996013377928,19669797.72336731,18616932.051472045,1052865.6718952656,878.2329726140058,788.7959825818598,406.0084609111067,7892.241573703251,3237.123267293174,4244722.480497914,23.94217714018564,681.6117201882827
0.13612508334448162,20283811.851820696,19234490.040050235,1049321.8117704627,884.6754828608214,792.5026970578397,405.1438340172403,8177.48943313546,3236.802036777411,4247950.090402479,24.136441447820108,682.7381443168631
0.13696020655518396,20928944.84991614,19883630.002800096,1045314.847116045,891.3854822020826,796.3412963532705,404.2672108112206,8478.974363040099,3236.4367999030724,4251256.448082711,24.333207900181772,683.8729537321885
0.1377953297658863,21607238.77976177,20566480.297292665,1040758.4824691045,898.3751594075154,800.3153330896635,403.37824889114546,8797.952854688176,3236.0189996257977,4254643.955278378,24.532516337228074,685.0163814195424
0.13863045297658863,22320868.196887784,21285324.907488715,1035543.2893990674,905.6566268329045,804.4277611735417,402.47660042495363,9135.798904271398,3235.537694764125,4258115.103241803,24.73440759377056,686.1686592734081
0.139465576187291,23072130.786337465,22042603.03437835,1029527.7519591162,913.2416067117922,808.6805234028766,401.56191480461445,9494.01375686343,3234.9786084559983,4261672.476756345,24.938923651816804,687.3300147168136
0.14030069939799333,23862933.434500616,22840404.38448131,1022529.0500193046,921.1350994193153,813.0710645011713,400.63384885955094,9873.994072340147,3234.3230775713128,4265318.758334294,25.146108138675448,688.500658015223
0.14113582260869567,24659478.91301097,23644804.611818515,1014674.3011924565,928.9748698886644,817.38713170223,399.69251335543066,10259.802575343241,3233.581068515004,4269056.731086586,25.35602674262552,689.6802283690615
0.141970945819398,25426501.511793558,24420298.78413947,1006202.7276540872,936.4037893938315,821.4274073013971,398.73844886499603,10634.306109007268,3232.7735321695686,4272889.281535809,25.568766136818702,690.8678427300878
0.14280606903010035,26159085.734013196,25161983.926920243,997101.807092952,943.3851427874938,825.1765276953677,397.77223007136195,10994.90685512739,3231.8978385713735,4276819.403773793,25.784415942537095,692.0625985885731
0.14364119224080268,26852789.26426557,25865431.126373574,987358.1378919976,949.8876139570607,828.6220090714545,396.79445975862996,11339.198177274166,3230.9511179191527,4280850.203804891,26.003068489701167,693.2635827945762
0.14447631545150502,27504003.40722121,26527054.076132365,976949.3310888435,955.8876150681365,831.7557152894718,395.80575976846217,11665.156646878195,3229.929437149581,4284984.904099799,26.224818444549157,694.4698836553862
0.14531143866220736,28108678.526560996,27142817.43264799,965861.0939130062,961.3568817273294,834.5666452536834,394.8067773267109,11970.51642145968,3228.829434873721,4289226.84830952,26.449763144866296,695.680584039801
0.14614656187290972,28662952.341376103,27708872.954424914,954079.3869511905,966.268445588928,837.044249703011,393.798184405899,12253.086142531336,3227.6475489517484,4293579.506170902,26.678002623649952,696.8947629996725
0.14698168508361206,29163127.522660747,28221537.330356263,941590.1923044837,970.5961918624454,839.1781016174108,392.7806778665192,12510.745765879597,3226.379968343981,4298046.478607621,26.909639675062376,698.1114963368941
0.1478168082943144,29605707.74281414,28677330.541734137,928377.201080001,974.3150871596426,840.9578273189197,391.75497983929796,12741.475009628148,3225.0223655606123,4302631.503032199,27.14477993849466,699.3298567913873
0.14865193150501674,29984075.052058525,29069519.473442737,914555.5786157871,977.3720133166528,842.3590686189975,390.7218673824825,12941.57521503668,3223.5838530985034,4307338.458700972,27.3835333272123,700.5488799374364
0.14948705471571908,30297944.954604447,29397885.342974566,900059.6116298799,979.7696902185746,843.3851952592038,389.68211493488076,13110.681575803264,3222.0547440506,4312171.372567268,27.62601148339373,701.7676325808588
0.1503221779264214,30545553.72519649,29660712.938024495,884840.7871719924,981.4949041273427,844.0303260983255,388.63651463484143,13247.708044004192,3220.4265623056567,4317134.425274296,27.87232879542462,702.9851885711727
0.15115730113712375,30724689.542108413,29855872.03944385,868817.502664564,982.5272760810975,844.2834588798113,387.58588826042876,13351.406501416432,3218.686592800013,4322231.957317364,28.122603041792665,704.2006150762501
0.1519924243478261,30831443.486549083,29979420.385436025,852023.1011130571,982.8316997458467,844.1263263703571,386.5311029527057,13419.601685219892,3216.8339517243703,4327468.475339976,28.37695621854033,705.4129550053526
0.15282754755852845,30862521.531815395,30028574.899505213,833946.63231018,982.359740534166,843.524929122242,385.47310996508406,13450.973400054345,3214.805973710413,4332848.658389432,28.635516434330547,706.6211840039861
0.1536626707692308,30842778.43612757,30020090.39631599,822688.0398115825,981.6109077656147,842.8666349905609,384.4119728817115,13450.382685166898,3213.524385545112,4338377.371102885,28.898373496337307,707.8253038217721
0.15449779397993313,30429258.421111293,29651761.80351442,777496.6175968735,980.5174810021887,843.6102132953433,383.35652278825705,13310.26696633158,3208.253549596363,4343689.103547503,28.354616887476563,709.0149659119828
0.15533291719063547,29755589.351271547,29019198.437338237,736390.9139333096,976.8684241057529,842.9375254791759,382.3097112180065,13034.267585842808,3203.245797918263,4348794.298655093,27.825989066722514,710.1871841885938
0.1561680404013378,28828566.174648307,28134846.998202544,693719.1764457632,970.4181550785017,840.5779072819423,381.2750340743705,12631.296488040953,3197.8100166217746,4353702.78414458,27.31208588676804,711.3384437586801
0.15700316361204014,27904821.08063278,27246629.846994556,658191.2336382217,963.9799251244976,838.2171227744079,380.25230329777236,12223.118019173924,3193.0862631516557,4358423.83652556,26.81236100950854,712.4693459482078
0.15783828682274248,27041224.205644276,26412833.615918383,628390.5897258924,958.1129702812991,836.1649312661345,379.2406946333001,11839.751792624387,3188.9733868292496,4362966.220662791,26.326267752669327,713.5811652428274
0.15867341003344482,26228449.56450256,25626190.463381946,602259.101120613,952.6802936684387,834.3254930624137,378.23961246682205,11478.366492342584,3185.2445248661115,4367338.220995225,25.853294778578405,714.6748939254483
0.15950853324414718,25460265.629233554,24881498.962002214,578766.6672313412,947.6043271637841,832.6485243084867,377.24858304034564,11136.732852662426,3181.7873044499697,4371547.67118056,25.392959364691393,715.7513659469071
0.16034365645484952,24731893.846375767,24174590.180841662,557303.6655341045,942.8324577363353,831.1022361285125,376.2672106337781,10812.968792319585,3178.5357733708715,4375601.981898438,24.94480384734295,716.8113089052795
0.16117877966555186,24039973.865708444,23502486.30595525,537487.5597531939,938.3321347776642,829.6686386751626,375.2951459947716,10505.700294009435,3175.4496660436994,4379508.166880238,24.508392899176254,717.8553810991499
0.1620139028762542,23381643.581546374,22862589.114384606,519054.4671617673,934.0781395970607,828.3348878283914,374.33207400872647,10213.700409445382,3172.5018448040237,4383272.867189199,24.083311770806144,718.8841868910655
0.16284902608695653,22754368.998248093,22252567.9620051,501801.0362429911,930.0490134172203,827.0904766215851,373.377707784283,9935.857994967446,3169.6711953441477,4386902.373849394,23.669164909046653,719.898284748444
0.16368414929765887,22155975.505570076,21670394.90955627,485580.5960138067,926.2278997186684,825.9279324522629,372.4317815489105,9671.195045929186,3166.943220487409,4390402.648957099,23.26557464287109,720.8981962266216
0.1645192725083612,21584539.919187415,21114263.34677497,470276.5724124473,922.600562959017,824.8413161161739,371.4940469192607,9418.836951409487,3164.306567182321,4393779.3453714475,22.872180084979487,721.8844111107678
0.16535439571906357,21038921.646414723,20583109.688201867,455811.95821285766,919.1626892633617,823.8312868913813,370.56425928002363,9178.26505865156,3161.7553314098145,4397037.825144351,22.488635792956263,722.8574026466064
0.1661895189297659,20516911.344874274,20074819.857055295,442091.48781898007,915.8951726567616,822.8880899697908,369.6421981803906,8948.45438333942,3159.2792250391904,4400183.176604735,22.114611621383602,723.817607124258
0.16702464214046825,20017146.437103163,19588093.849983644,429052.58711951884,912.7892131067877,822.0089356897444,368.7276530196342,8728.772117538689,3156.872755009017,4403220.230379476,21.7497914627864,724.7654397420545
0.1678597653511706,19538283.055053357,19121643.345584907,416639.7094684496,909.8357305905773,821.1905553345647,367.82042370685576,8518.592269960409,3154.5309501299175,4406153.574351995,21.39387255078982,725.701294655612
0.16869488856187292,19079096.096434396,18674290.941465855,404805.15496853966,907.0266300125554,820.4301544528237,366.92031946422907,8317.343434372893,3152.2496496958647,4408987.567645932,21.046564748611097,726.6255468978846
0.16953001177257526,18638471.139542673,18244963.332139615,393507.8074030588,904.3547613046633,819.725406764737,366.0271576860394,8124.50545900806,3150.0253961751805,4411726.353704586,20.70758988383598,727.5385541711586
0.1703651349832776,18215362.4435736,17832651.320157934,382711.1234156693,901.8133580623671,819.0740781456559,365.14076355238836,7939.590181122236,3147.855145276798,4414373.872527822,20.376681145781188,728.4406578107447
0.17120025819397994,17809050.254193056,17436660.88143721,372389.3727558466,899.4000496377414,818.4768887607439,364.26096427391207,7762.26193639528,3145.737653845752,4416933.872151731,20.053582369713187,729.3321891162155
0.1720353814046823,17418679.151317123,17056164.561740093,362514.589577029,897.1099789789239,817.9326882304931,363.3875925583788,7592.121950891637,3143.6709104372203,4419409.919382011,19.738047623003897,730.2134662593458
0.17287050461538464,17043154.611013457,16690101.301221,353053.3097924567,894.9339124240673,817.4370291020784,362.52049259167603,7428.660543352918,3141.6513662394955,4421805.409823374,19.429840874569678,731.0847887438355
0.17370562782608698,16681762.145703785,16337778.722469397,343983.4232343878,892.867976488413,816.9891376039004,361.65951297144017,7271.545811309252,3139.677547165897,4424123.577312544,19.128735332659673,731.9464449697815
0.17454075103678932,16333765.719612792,15998482.820161931,335282.8994508613,890.9074848180543,816.587532204667,360.80450789997633,7120.436273582797,3137.7477352556807,4426367.502759652,18.83451304256913,732.7987114166688
0.17537587424749165,15998464.825425196,15671533.736990027,326931.0884351693,889.0478318453335,816.2306617471584,359.9553371756242,6975.007583643514,3135.860261661178,4428540.122444218,18.546964474289695,733.6418530213908
0.176210997458194,15675232.745637901,15356323.012314795,318909.73332310613,887.2851755256393,815.9174160814789,359.11186526372825,6834.970223022223,3134.013765591783,4430644.235806942,18.265888110070854,734.4761244427401
0.17704612066889633,15363500.09613717,15052297.651203401,311202.4449337685,885.6162314384094,815.6469927826838,358.27396063825176,6700.061759289632,3132.2071125349007,4432682.512770389,17.99109006218356,735.3017710225026
0.17788124387959867,15063003.074548835,14759201.8727703,303801.2017785356,884.0427127510482,815.4222235819549,357.4414892530826,6570.162502967291,3130.4410120479956,4434657.5006435895,17.72238357398009,736.119035452191
0.17871636709030103,14772964.146838386,14476279.764631206,296684.3822071787,882.5570502860478,815.2389650546243,356.614326914851,6444.913770818397,3128.712744436314,4436571.63056376,17.459588992998246,736.9281458887469
0.17955149030100337,14492836.670149969,14203000.016207987,289836.65394198237,881.1551998038534,815.0955703760333,355.79235466037665,6324.064768791918,3127.020878836293,4438427.223573103,17.202533342548897,737.7293208025367
0.1803866135117057,14222169.602663038,13938924.236027185,283245.3666358536,879.8344582349453,814.991310176474,354.97545703833447,6207.409436910416,3125.3644780760305,4440226.496343132,16.951049986933675,738.5227709066314
0.18122173672240804,13960545.233219022,13683646.41630368,276898.81691534194,878.5924132011617,814.9256005559005,354.16352178106473,6094.757442909644,3123.7426992429127,4441971.566564306,16.704978346604697,739.3086996997956
0.18205685993311038,13707567.30614839,13436781.370289342,270785.93585904717,877.4267525699773,814.8978654985085,353.35643972222886,5985.928595984884,3122.154726656101,4443664.458021844,16.464163633532443,740.0873037561386
0.18289198314381272,13462850.692366611,13197954.666531285,264896.0258353259,876.3350844792033,814.9074029601502,352.55410494332995,5880.7479808164435,3120.599710269028,4445307.105377262,16.22845660484454,740.8587727840569
0.18372710635451506,13226093.39608834,12966872.834124794,259220.56196354533,875.3163516458746,814.9544752941475,351.75641307924553,5779.079561992736,3119.077264612709,4446901.358680986,15.997713290719112,741.6232914355826
0.1845622295652174,12997053.14545404,12743302.968855903,253750.1765981377,874.3702594121942,815.0398424721623,350.9632604782221,5680.817433157923,3117.5866835971196,4448448.987630049,15.771794755161794,742.3810402635786
0.18539735277591976,12775226.180360682,12526749.882408138,248476.2979525441,873.4917628671051,815.1606904290569,350.1745500902403,5585.726920297667,3116.127334056214,4449951.6855643615,15.55056700307138,743.1321902741739
0.1862324759866221,12560292.801451972,12316905.5569173,243387.24453467218,872.6784014411169,815.3159675505813,349.3901884366764,5493.666356344242,3114.6976210272114,4451411.073248308,15.333900711044281,743.8769060089086
0.18706759919732444,12351965.791360013,12113490.804434946,238474.986925067,871.9283809950635,815.5051441628593,348.61008465863017,5404.506677040487,3113.296840376504,4452828.702443944,15.121671014683903,744.615346605299
0.18790272240802677,12149974.81603523,11916242.821382318,233731.9946529128,871.2400383464264,815.7277478078787,347.8341503676445,5318.126628503138,3111.924334488565,4454206.059286069,14.913757322345676,745.3476660796754
0.1887378456187291,11954060.801338445,11724909.808527168,229150.9928112766,870.6117288493496,815.9832759744793,347.0622996421491,5234.410216358481,3110.579427957971,4455544.567470952,14.710043140643096,746.0740134644926
0.18957296882943145,11763972.037421737,11539247.05771246,224724.97970927617,870.0417627691064,816.27114983264,346.29444909657343,5153.24476547082,3109.2614355917285,4456845.591269924,14.51041590955892,746.7945328714952
0.1904080920401338,11579640.727078417,11359189.055702955,220451.67137546206,869.5323090014576,816.5938221319083,345.5305130119231,5074.603506418354,3107.971044428937,4458110.438393431,14.314766757061163,747.5093681556674
0.19124321525083615,11400735.955287712,11184413.922826132,216322.0324615799,869.0797679941656,816.9490313405873,344.77041085732736,4998.336947085779,3106.7068109943525,4459340.362677244,14.122990487518846,748.2186559763053
0.1920783384615385,11226985.545573778,11014657.037983881,212328.5075898963,868.6812021243591,817.3353094846354,344.0140659130148,4924.3221865257765,3105.4676309495976,4460536.566628441,13.934985409660825,748.9225272213565
0.19291346167224083,11058196.08268829,10849730.400815645,208465.68187264627,868.3355804050433,817.7523513609597,343.26140337194374,4852.473693212772,3104.252988054533,4461700.203840859,13.750653165032062,749.6211088872197
0.19374858488294316,10894173.766016236,10689445.649070071,204728.11694616365,868.041587155201,818.199698997694,342.51235053634093,4782.7054330096935,3103.0622880523797,4462832.381281641,13.569898601062368,750.3145239926573
0.1945837080936455,10734728.817183532,10533618.338416722,201110.47876681035,867.7978323682777,818.6768032206154,341.76683691301,4714.933156503587,3101.8948998711494,4463934.161456816,13.392629648057966,751.0028915845223
0.19541883130434784,10579686.0020052,10382078.147658492,197607.85434671008,867.6031116751878,819.183236027979,341.02479398103486,4649.079279238386,3100.750262772875,4465006.564463904,13.2187571963732,751.6863270415183
0.19625395451505018,10428920.944544734,10234704.296304403,194216.64824033147,867.4573101965076,819.7194303236732,340.28615384954685,4585.089942103987,3099.6282000892247,4466050.569941095,13.048194961655723,752.3649433876925
0.19708907772575252,10282386.593947068,10091451.420325113,190935.17362195437,867.3621325505147,820.287290056691,339.5508470481243,4522.947558017914,3098.5291515967133,4467067.118921117,12.880859343634668,753.0388533774767
0.19792420093645488,10139774.158147957,9952018.934809597,187755.2233383601,867.3127424947074,820.8833613904488,338.8188105697498,4462.511557723216,3097.451265628783,4468057.115568539,12.716669450597479,753.7081622020705
0.19875932414715722,10000945.730885714,9816272.8332939,184672.89759181373,867.3082881795028,821.5074041827784,338.0899829457081,4403.721394097962,3096.394089667773,4469021.428841044,12.555546920042945,754.3729720921235
0.19959444735785956,9865767.231036471,9684082.818030708,181684.41300576398,867.3478956882796,822.1591397308189,337.3643042720128,4346.5181977552265,3095.357161364904,4469960.894066084,12.397415824863376,755.0333823598534
0.2004295705685619,9734106.826469129,9555320.739682315,178786.08678681363,867.430633632305,822.8382224402803,336.641716275645,4290.844012678796,3094.340004247453,4470876.314437621,12.242202584148215,755.6894894026525
0.20126469377926423,9605838.532471403,9429864.156109119,175974.3763622855,867.5556017720796,823.5443121505238,335.9221622733633,4236.643531173394,3093.3421440487186,4471768.462437708,12.089835876220242,756.341386801964
0.20209981698996657,9480847.400051737,9307601.338773064,173246.0612786725,867.7220837268112,824.2772033062488,335.2055869453874,4183.866495199032,3092.363178143541,4472638.081187559,11.940246552784984,756.9891655860059
0.2029349402006689,9359108.977111554,9188508.805901198,170600.17121035632,867.9317153767622,825.0386337632706,334.49193353260216,4132.505229480573,3091.4035068585913,4473485.885738056,11.793367520792705,757.6329168059641
0.20377006341137124,9240480.768859113,9072447.960884389,168032.80797472445,868.1829122721244,825.8276555043003,333.78114770115843,4082.4963550479765,3090.462412819963,4474312.564287371,11.64913372315887,758.272728091577
0.2046051866220736,9124791.065578569,8959251.683393503,165539.38218506536,868.4731271205205,826.6424905982506,333.0731786554382,4033.7625147540843,3089.5388568514386,4475118.779336329,11.507482080263383,758.9086827142476
0.20544030983277595,9011948.568675138,8848831.215995405,163117.35267973278,868.8018890134476,827.4830742010893,332.3679766519151,3986.2641153280756,3088.6325274223964,4475905.168793064,11.368351385013929,759.5408618783813
0.20627543304347828,8901856.878491916,8741092.84461931,160764.0338726057,869.168495245344,828.3491332315805,331.6654932701755,3939.959075122611,3087.7430230397194,4476672.347023432,11.231682240240792,760.1693445224852
0.20711055625418062,8794421.369454693,8635944.575075509,158476.79437918446,869.5722017640032,829.2403456838806,330.965681454041,3894.8060404575394,3086.8699273424013,4477420.90585063,11.097416995503227,760.7942073261589
0.20794567946488296,8689556.33638615,8533303.05580802,156253.2805781293,870.0124405026204,830.1565255510188,330.2684952970199,3850.7677300695227,3086.012899105705,4478151.415507296,10.965499683177626,761.4155249431707
0.2087808026755853,8587185.55124214,8433094.20870348,154091.34253865865,870.4888371433503,831.0976380372134,329.5738898146643,3807.8112880042077,3085.1716485711004,4478864.425542646,10.83587595710416,762.03337024232
0.20961592588628764,8487342.236814821,8335350.909174933,151991.32763988813,871.0042062924178,832.0663416541354,328.88181728812606,3765.9558976874546,3084.3468835907333,4479560.46569413,10.708492991182347,762.6478175824842
0.21045104909698997,8389826.455436084,8239877.94071296,149948.514723124,871.5544701757708,833.0594591893296,328.1922351856913,3725.1094957231803,3083.537218648859,4480240.046701539,10.583299526073075,763.2589358119693
0.21128617230769234,8294561.67471293,8146601.057720531,147960.61699239933,872.1389888105855,834.0766926615565,327.5051021897056,3685.2389156688782,3082.742220824352,4480903.661091129,10.46024576578285,763.8667918432033
0.21212129551839468,8201478.397616641,8055452.6712513035,146025.72636533756,872.7571746579067,835.1179073076671,326.82037795392137,3646.313869536291,3081.961582032671,4481551.783923637,10.33928332504097,764.4714509002275
0.212956418729097,8110508.445425199,7966366.453475144,144141.99195005585,873.4087719629765,836.1828759438177,326.13802320901857,3608.3051722939895,3081.194996544005,4482184.873507365,10.220365182971744,765.0729764563512
0.21379154193979935,8021586.720855345,7879279.093698669,142307.62715667536,874.0932034123746,837.2714465720005,325.45799964123745,3571.1844573774215,3080.442157866828,4482803.372078576,10.103445635893312,765.6714303709167
0.2146266651505017,7934649.020380395,7794128.113450524,140520.90692987147,874.8099750863532,838.383412494344,324.7802699458673,3534.9238549146685,3079.7027629788586,4483407.706450554,9.988480254014629,766.2668728704858
0.21546178836120403,7849686.312645414,7710905.19928231,138781.11336310414,875.560272300103,839.5199962609605,324.1047959665415,3499.522055579347,3078.976932294768,4483998.288636494,9.875425818196153,766.8593642054846
0.21629691157190636,7766648.77389075,7629561.302058259,137087.47183249047,876.3441178177575,840.6814428325251,323.43153997482204,3464.957464117256,3078.264741972372,4484575.51644167,9.764240294971913,767.4489635452362
0.21713203478260873,7685419.048951046,7549982.342865957,135436.70608508834,877.1590738619814,841.8658435507375,322.7604674114173,3431.176825485318,3077.5651522628114,4485139.774023823,9.654882827926892,768.0357266072973
0.21796715799331107,7605940.685440562,7472113.378037778,133827.30740278432,878.0046575081553,843.0729684647341,322.09154468312477,3398.155628571144,3076.877868379798,4485691.432432436,9.547313674597374,768.6197076168602
0.2188022812040134,7528164.425776572,7395906.471316355,132257.95446021628,878.8805739063932,844.3027432371795,321.42473894826,3365.872721587946,3076.2026603538943,4486230.850124276,9.441494168035973,769.200959516791
0.21963740441471574,7452041.284031345,7321313.949354898,130727.33467644601,879.7864874737887,845.5550517451951,320.7600181554227,3334.3070123336743,3075.53928476366,4486758.373455945,9.337386682587848,769.7795339550815
0.22047252762541808,7377521.2625441635,7248287.134003209,129234.12854095416,880.7219788435442,846.8296988482758,320.09735112665817,3303.4368369793283,3074.88747729184,4487274.337154496,9.234954601390035,770.355481233243
0.22130765083612042,7304561.40830713,7176784.220669191,127777.18763793868,881.6868242443609,848.1266531794004,319.4367073389255,3273.243846370193,3074.2470359217655,4487779.064767716,9.134162281944368,770.9288505160553
0.22214277404682276,7233200.073520939,7106842.801322239,126357.27219869918,882.6836659998686,849.4483803036562,318.77805386190164,3243.7488433905555,3073.618644151183,4488272.869099814,9.034974994237169,771.4996924997836
0.2229778972575251,7163318.866847484,7038347.387068078,124971.47977940629,883.7095714460587,850.7924828219917,318.12136133513934,3214.897051439403,3073.001257758939,4488756.05261814,8.937358952813215,772.068054246649
0.22381302046822746,7094863.428901394,6971245.005306181,123618.42359521326,884.7637776773547,852.1584424888973,317.4666016102168,3186.664404689978,3072.3945162785835,4489228.907846235,8.841281262918864,772.6339812541847
0.2246481436789298,7027793.577616113,6905496.520049261,122297.05756685235,885.846096390272,853.5461136342841,316.81374727797834,3159.033763256488,3071.7982062945152,4489691.71774071,8.746709887950313,773.197517882328
0.22548326688963213,6962072.785221927,6841066.3780486,121006.40717332749,886.9560900821346,854.9554878361571,316.16277148951605,3131.9892212455384,3071.212131464047,4490144.7560522575,8.653613621095014,773.7587075238241
0.22631839010033447,6897664.407409893,6777918.875830085,119745.53157980838,888.0936163416443,856.3864590031956,315.5136480638119,3105.5152042615755,3070.63610286015,4490588.287671073,8.561962060786653,774.3175925264079
0.2271535133110368,6834532.919684668,6716019.414159715,118513.50552495319,889.2584253287573,857.8389368179078,314.8663514563413,3079.5964770771825,3070.069925845159,4491022.568957668,8.471725585691217,774.8742142345662
0.22798863652173915,6772671.507187227,6655361.4330668915,117310.07412033524,890.4513389868806,859.3137723227779,314.220855649398,3054.2317032606643,3069.5137283798335,4491447.848061389,8.38287532059524,775.4286139555346
0.22882375973244148,6712072.735092005,6595937.747817027,116134.98727497735,891.6731710944924,860.811811250107,313.57713417734044,3029.4192384282474,3068.967638676733,4491864.365225488,8.295383114290923,775.9808329457722
0.22965888294314382,6652647.282330082,6537661.203692548,114986.07863753359,892.9215053841054,862.3310417143477,312.9351634348749,3005.1175529601574,3068.4308119177877,4492272.353074464,8.20922154791915,776.5309095879971
0.2304940061538462,6594364.394542992,6480501.8193173455,113862.57522564661,894.1961333482568,863.8713934267798,312.29492038319285,2981.3134747694357,3067.903083040464,4492672.036892887,8.12436389181044,777.0788813758337
0.23132912936454852,6537194.780692193,6424431.061888298,112763.7188038945,895.4968666817581,865.4328097332293,311.6563825243609,2957.9945109289956,3067.3842850497604,4493063.634892718,8.040784084651596,777.6247849476362
0.23216425257525086,6481110.01087938,6369421.223469875,111688.787409505,896.8235231243509,867.0152361814082,311.01952788910165,2935.1485272234054,3066.8742597033365,4493447.3584696185,7.958456713499139,778.1686561083815
0.2329993757859532,6426081.705195416,6315444.641505095,110637.06369032075,898.175891251092,868.6185890002652,310.38433506023557,2912.7633629672237,3066.3728418854785,4493823.41244872,7.877356994793262,778.7105298207011
0.23383449899665554,6372081.283348658,6262473.457854141,109607.82549451764,899.5537184368517,870.2427442020698,309.7507832072963,2890.826710136603,3065.8798547960296,4494191.995320309,7.797460756110346,779.2504401861921
0.23466962220735788,6319139.35581415,6210537.639387372,108601.716426778,900.9592118410235,871.8897683024206,309.1188496512527,2869.355272860388,3065.3958356809994,4494553.299469303,7.7187443977374866,779.7884225268826
0.2355047454180602,6267190.8255542265,6159573.649181463,107617.1763727638,902.3904620047196,873.558191421253,308.4885138081644,2848.318646044676,3064.9201557013744,4494907.511390009,7.641184909361153,780.3245100350227
0.23633986862876255,6216194.226336709,6109541.006354478,106653.2199822313,903.8468300046364,875.2472852937691,307.8597563278771,2827.6983418887326,3064.4524773077615,4495254.811893433,7.564759845482529,780.8587345205274
